datetime,height
2023-06-15 21:12:00,-0.7091288
2023-06-15 21:13:00,-0.7111906
2023-06-15 21:14:00,-0.7132023
2023-06-15 21:15:00,-0.7151637
2023-06-15 21:16:00,-0.7170749
2023-06-15 21:17:00,-0.7189356
2023-06-15 21:18:00,-0.7207459
2023-06-15 21:19:00,-0.7225055
2023-06-15 21:20:00,-0.7242145
2023-06-15 21:21:00,-0.7258726
2023-06-15 21:22:00,-0.7274799
2023-06-15 21:23:00,-0.72903615
2023-06-15 21:24:00,-0.73054147
2023-06-15 21:25:00,-0.73199564
2023-06-15 21:26:00,-0.7333986
2023-06-15 21:27:00,-0.7347504
2023-06-15 21:28:00,-0.7360507
2023-06-15 21:29:00,-0.7372998
2023-06-15 21:30:00,-0.7384974
2023-06-15 21:31:00,-0.7396436
2023-06-15 21:32:00,-0.74073815
2023-06-15 21:33:00,-0.74178106
2023-06-15 21:34:00,-0.7427725
2023-06-15 21:35:00,-0.74371225
2023-06-15 21:36:00,-0.7446003
2023-06-15 21:37:00,-0.74543655
2023-06-15 21:38:00,-0.7462212
2023-06-15 21:39:00,-0.7469539
2023-06-15 21:40:00,-0.7476349
2023-06-15 21:41:00,-0.7482641
2023-06-15 21:42:00,-0.74884146
2023-06-15 21:43:00,-0.749367
2023-06-15 21:44:00,-0.7498406
2023-06-15 21:45:00,-0.7502625
2023-06-15 21:46:00,-0.7506325
2023-06-15 21:47:00,-0.7509507
2023-06-15 21:48:00,-0.75121707
2023-06-15 21:49:00,-0.75143164
2023-06-15 21:50:00,-0.75159436
2023-06-15 21:51:00,-0.7517054
2023-06-15 21:52:00,-0.75176466
2023-06-15 21:53:00,-0.7517722
2023-06-15 21:54:00,-0.7517281
2023-06-15 21:55:00,-0.75163233
2023-06-15 21:56:00,-0.75148493
2023-06-15 21:57:00,-0.75128603
2023-06-15 21:58:00,-0.7510355
2023-06-15 21:59:00,-0.7507336
2023-06-15 22:00:00,-0.7503803
2023-06-15 22:01:00,-0.74997556
2023-06-15 22:02:00,-0.7495196
2023-06-15 22:03:00,-0.74901235
2023-06-15 22:04:00,-0.748454
2023-06-15 22:05:00,-0.7478445
2023-06-15 22:06:00,-0.74718404
2023-06-15 22:07:00,-0.7464726
2023-06-15 22:08:00,-0.7457104
2023-06-15 22:09:00,-0.74489737
2023-06-15 22:10:00,-0.74403363
2023-06-15 22:11:00,-0.7431194
2023-06-15 22:12:00,-0.7421546
2023-06-15 22:13:00,-0.74113953
2023-06-15 22:14:00,-0.74007416
2023-06-15 22:15:00,-0.7389586
2023-06-15 22:16:00,-0.7377929
2023-06-15 22:17:00,-0.7365774
2023-06-15 22:18:00,-0.735312
2023-06-15 22:19:00,-0.73399687
2023-06-15 22:20:00,-0.7326322
2023-06-15 22:21:00,-0.7312181
2023-06-15 22:22:00,-0.7297547
2023-06-15 22:23:00,-0.7282421
2023-06-15 22:24:00,-0.7266805
2023-06-15 22:25:00,-0.72507006
2023-06-15 22:26:00,-0.7234107
2023-06-15 22:27:00,-0.7217029
2023-06-15 22:28:00,-0.7199466
2023-06-15 22:29:00,-0.71814203
2023-06-15 22:30:00,-0.7162893
2023-06-15 22:31:00,-0.71438867
2023-06-15 22:32:00,-0.7124402
2023-06-15 22:33:00,-0.7104441
2023-06-15 22:34:00,-0.70840055
2023-06-15 22:35:00,-0.7063098
2023-06-15 22:36:00,-0.7041719
2023-06-15 22:37:00,-0.70198715
2023-06-15 22:38:00,-0.6997556
2023-06-15 22:39:00,-0.6974776
2023-06-15 22:40:00,-0.6951531
2023-06-15 22:41:00,-0.6927826
2023-06-15 22:42:00,-0.69036615
2023-06-15 22:43:00,-0.687904
2023-06-15 22:44:00,-0.6853962
2023-06-15 22:45:00,-0.68284315
2023-06-15 22:46:00,-0.680245
2023-06-15 22:47:00,-0.67760193
2023-06-15 22:48:00,-0.6749142
2023-06-15 22:49:00,-0.672182
2023-06-15 22:50:00,-0.6694056
2023-06-15 22:51:00,-0.66658515
2023-06-15 22:52:00,-0.663721
2023-06-15 22:53:00,-0.6608133
2023-06-15 22:54:00,-0.6578623
2023-06-15 22:55:00,-0.65486825
2023-06-15 22:56:00,-0.6518314
2023-06-15 22:57:00,-0.648752
2023-06-15 22:58:00,-0.64563024
2023-06-15 22:59:00,-0.6424664
2023-06-15 23:00:00,-0.6392608
2023-06-15 23:01:00,-0.6360137
2023-06-15 23:02:00,-0.63272524
2023-06-15 23:03:00,-0.6293957
2023-06-15 23:04:00,-0.62602556
2023-06-15 23:05:00,-0.6226148
2023-06-15 23:06:00,-0.6191639
2023-06-15 23:07:00,-0.61567307
2023-06-15 23:08:00,-0.6121425
2023-06-15 23:09:00,-0.6085726
2023-06-15 23:10:00,-0.60496366
2023-06-15 23:11:00,-0.60131586
2023-06-15 23:12:00,-0.5976295
2023-06-15 23:13:00,-0.593905
2023-06-15 23:14:00,-0.5901425
2023-06-15 23:15:00,-0.58634233
2023-06-15 23:16:00,-0.58250487
2023-06-15 23:17:00,-0.5786304
2023-06-15 23:18:00,-0.57471913
2023-06-15 23:19:00,-0.57077146
2023-06-15 23:20:00,-0.56678766
2023-06-15 23:21:00,-0.5627681
2023-06-15 23:22:00,-0.558713
2023-06-15 23:23:00,-0.5546228
2023-06-15 23:24:00,-0.5504977
2023-06-15 23:25:00,-0.5463381
2023-06-15 23:26:00,-0.54214424
2023-06-15 23:27:00,-0.53791654
2023-06-15 23:28:00,-0.5336553
2023-06-15 23:29:00,-0.52936083
2023-06-15 23:30:00,-0.5250334
2023-06-15 23:31:00,-0.5206735
2023-06-15 23:32:00,-0.51628137
2023-06-15 23:33:00,-0.51185733
2023-06-15 23:34:00,-0.5074018
2023-06-15 23:35:00,-0.5029151
2023-06-15 23:36:00,-0.49839753
2023-06-15 23:37:00,-0.49384946
2023-06-15 23:38:00,-0.48927125
2023-06-15 23:39:00,-0.48466325
2023-06-15 23:40:00,-0.48002583
2023-06-15 23:41:00,-0.47535935
2023-06-15 23:42:00,-0.4706641
2023-06-15 23:43:00,-0.4659405
2023-06-15 23:44:00,-0.46118897
2023-06-15 23:45:00,-0.45640975
2023-06-15 23:46:00,-0.4516033
2023-06-15 23:47:00,-0.4467699
2023-06-15 23:48:00,-0.44191003
2023-06-15 23:49:00,-0.43702397
2023-06-15 23:50:00,-0.43211216
2023-06-15 23:51:00,-0.42717493
2023-06-15 23:52:00,-0.42221263
2023-06-15 23:53:00,-0.41722572
2023-06-15 23:54:00,-0.41221455
2023-06-15 23:55:00,-0.40717945
2023-06-15 23:56:00,-0.4021209
2023-06-15 23:57:00,-0.39703918
2023-06-15 23:58:00,-0.39193478
2023-06-15 23:59:00,-0.38680798
2023-06-16 00:00:00,-0.38165924
2023-06-16 00:01:00,-0.37648895
2023-06-16 00:02:00,-0.37129748
2023-06-16 00:03:00,-0.36608523
2023-06-16 00:04:00,-0.3608526
2023-06-16 00:05:00,-0.35559997
2023-06-16 00:06:00,-0.35032776
2023-06-16 00:07:00,-0.3450364
2023-06-16 00:08:00,-0.33972618
2023-06-16 00:09:00,-0.3343976
2023-06-16 00:10:00,-0.32905105
2023-06-16 00:11:00,-0.32368696
2023-06-16 00:12:00,-0.3183056
2023-06-16 00:13:00,-0.31290752
2023-06-16 00:14:00,-0.3074931
2023-06-16 00:15:00,-0.3020627
2023-06-16 00:16:00,-0.29661673
2023-06-16 00:17:00,-0.29115567
2023-06-16 00:18:00,-0.28567985
2023-06-16 00:19:00,-0.28018975
2023-06-16 00:20:00,-0.27468574
2023-06-16 00:21:00,-0.26916826
2023-06-16 00:22:00,-0.2636377
2023-06-16 00:23:00,-0.2580945
2023-06-16 00:24:00,-0.25253904
2023-06-16 00:25:00,-0.24697176
2023-06-16 00:26:00,-0.2413931
2023-06-16 00:27:00,-0.23580346
2023-06-16 00:28:00,-0.23020324
2023-06-16 00:29:00,-0.2245929
2023-06-16 00:30:00,-0.21897282
2023-06-16 00:31:00,-0.21334344
2023-06-16 00:32:00,-0.2077052
2023-06-16 00:33:00,-0.2020585
2023-06-16 00:34:00,-0.19640373
2023-06-16 00:35:00,-0.19074139
2023-06-16 00:36:00,-0.18507186
2023-06-16 00:37:00,-0.17939554
2023-06-16 00:38:00,-0.17371291
2023-06-16 00:39:00,-0.16802433
2023-06-16 00:40:00,-0.1623303
2023-06-16 00:41:00,-0.15663119
2023-06-16 00:42:00,-0.15092744
2023-06-16 00:43:00,-0.14521948
2023-06-16 00:44:00,-0.13950773
2023-06-16 00:45:00,-0.13379262
2023-06-16 00:46:00,-0.12807459
2023-06-16 00:47:00,-0.12235403
2023-06-16 00:48:00,-0.1166314
2023-06-16 00:49:00,-0.110907115
2023-06-16 00:50:00,-0.105181605
2023-06-16 00:51:00,-0.09945529
2023-06-16 00:52:00,-0.0937286
2023-06-16 00:53:00,-0.08800196
2023-06-16 00:54:00,-0.08227579
2023-06-16 00:55:00,-0.07655052
2023-06-16 00:56:00,-0.07082659
2023-06-16 00:57:00,-0.0651044
2023-06-16 00:58:00,-0.0593844
2023-06-16 00:59:00,-0.053666998
2023-06-16 01:00:00,-0.04795263
2023-06-16 01:01:00,-0.042241707
2023-06-16 01:02:00,-0.036534663
2023-06-16 01:03:00,-0.030831924
2023-06-16 01:04:00,-0.025133902
2023-06-16 01:05:00,-0.01944103
2023-06-16 01:06:00,-0.013753728
2023-06-16 01:07:00,-0.008072415
2023-06-16 01:08:00,-0.002397513
2023-06-16 01:09:00,0.0032705567
2023-06-16 01:10:00,0.008931374
2023-06-16 01:11:00,0.01458452
2023-06-16 01:12:00,0.020229576
2023-06-16 01:13:00,0.025866123
2023-06-16 01:14:00,0.031493746
2023-06-16 01:15:00,0.037112027
2023-06-16 01:16:00,0.042720545
2023-06-16 01:17:00,0.048318896
2023-06-16 01:18:00,0.05390666
2023-06-16 01:19:00,0.059483424
2023-06-16 01:20:00,0.06504877
2023-06-16 01:21:00,0.0706023
2023-06-16 01:22:00,0.07614359
2023-06-16 01:23:00,0.08167224
2023-06-16 01:24:00,0.087187834
2023-06-16 01:25:00,0.09268997
2023-06-16 01:26:00,0.098178245
2023-06-16 01:27:00,0.10365225
2023-06-16 01:28:00,0.10911157
2023-06-16 01:29:00,0.11455581
2023-06-16 01:30:00,0.11998459
2023-06-16 01:31:00,0.12539747
2023-06-16 01:32:00,0.1307941
2023-06-16 01:33:00,0.13617402
2023-06-16 01:34:00,0.14153688
2023-06-16 01:35:00,0.14688227
2023-06-16 01:36:00,0.1522098
2023-06-16 01:37:00,0.15751906
2023-06-16 01:38:00,0.1628097
2023-06-16 01:39:00,0.16808128
2023-06-16 01:40:00,0.17333345
2023-06-16 01:41:00,0.1785658
2023-06-16 01:42:00,0.18377796
2023-06-16 01:43:00,0.18896954
2023-06-16 01:44:00,0.19414015
2023-06-16 01:45:00,0.19928941
2023-06-16 01:46:00,0.20441698
2023-06-16 01:47:00,0.20952244
2023-06-16 01:48:00,0.21460542
2023-06-16 01:49:00,0.21966554
2023-06-16 01:50:00,0.22470248
2023-06-16 01:51:00,0.22971581
2023-06-16 01:52:00,0.23470517
2023-06-16 01:53:00,0.23967022
2023-06-16 01:54:00,0.24461058
2023-06-16 01:55:00,0.24952589
2023-06-16 01:56:00,0.25441578
2023-06-16 01:57:00,0.2592799
2023-06-16 01:58:00,0.2641179
2023-06-16 01:59:00,0.26892942
2023-06-16 02:00:00,0.2737141
2023-06-16 02:01:00,0.2784716
2023-06-16 02:02:00,0.28320155
2023-06-16 02:03:00,0.2879036
2023-06-16 02:04:00,0.29257745
2023-06-16 02:05:00,0.29722273
2023-06-16 02:06:00,0.3018391
2023-06-16 02:07:00,0.30642623
2023-06-16 02:08:00,0.31098378
2023-06-16 02:09:00,0.31551138
2023-06-16 02:10:00,0.32000872
2023-06-16 02:11:00,0.32447556
2023-06-16 02:12:00,0.32891142
2023-06-16 02:13:00,0.3333161
2023-06-16 02:14:00,0.33768916
2023-06-16 02:15:00,0.3420304
2023-06-16 02:16:00,0.34633946
2023-06-16 02:17:00,0.350616
2023-06-16 02:18:00,0.3548597
2023-06-16 02:19:00,0.35907033
2023-06-16 02:20:00,0.36324745
2023-06-16 02:21:00,0.3673909
2023-06-16 02:22:00,0.37150025
2023-06-16 02:23:00,0.3755753
2023-06-16 02:24:00,0.37961566
2023-06-16 02:25:00,0.38362113
2023-06-16 02:26:00,0.38759136
2023-06-16 02:27:00,0.3915261
2023-06-16 02:28:00,0.395425
2023-06-16 02:29:00,0.39928782
2023-06-16 02:30:00,0.4031143
2023-06-16 02:31:00,0.4069041
2023-06-16 02:32:00,0.41065696
2023-06-16 02:33:00,0.41437268
2023-06-16 02:34:00,0.4180509
2023-06-16 02:35:00,0.42169136
2023-06-16 02:36:00,0.42529383
2023-06-16 02:37:00,0.42885807
2023-06-16 02:38:00,0.43238378
2023-06-16 02:39:00,0.43587068
2023-06-16 02:40:00,0.43931857
2023-06-16 02:41:00,0.44272718
2023-06-16 02:42:00,0.44609627
2023-06-16 02:43:00,0.44942555
2023-06-16 02:44:00,0.45271483
2023-06-16 02:45:00,0.45596385
2023-06-16 02:46:00,0.45917243
2023-06-16 02:47:00,0.46234024
2023-06-16 02:48:00,0.4654671
2023-06-16 02:49:00,0.46855283
2023-06-16 02:50:00,0.4715971
2023-06-16 02:51:00,0.47459975
2023-06-16 02:52:00,0.47756058
2023-06-16 02:53:00,0.48047936
2023-06-16 02:54:00,0.48335588
2023-06-16 02:55:00,0.48618993
2023-06-16 02:56:00,0.48898125
2023-06-16 02:57:00,0.49172974
2023-06-16 02:58:00,0.49443516
2023-06-16 02:59:00,0.49709728
2023-06-16 03:00:00,0.49971595
2023-06-16 03:01:00,0.50229096
2023-06-16 03:02:00,0.50482213
2023-06-16 03:03:00,0.5073093
2023-06-16 03:04:00,0.5097523
2023-06-16 03:05:00,0.5121508
2023-06-16 03:06:00,0.5145049
2023-06-16 03:07:00,0.51681423
2023-06-16 03:08:00,0.5190787
2023-06-16 03:09:00,0.52129805
2023-06-16 03:10:00,0.5234723
2023-06-16 03:11:00,0.52560115
2023-06-16 03:12:00,0.52768445
2023-06-16 03:13:00,0.52972215
2023-06-16 03:14:00,0.5317141
2023-06-16 03:15:00,0.53366
2023-06-16 03:16:00,0.53555983
2023-06-16 03:17:00,0.5374135
2023-06-16 03:18:00,0.53922075
2023-06-16 03:19:00,0.5409816
2023-06-16 03:20:00,0.5426958
2023-06-16 03:21:00,0.54436326
2023-06-16 03:22:00,0.54598397
2023-06-16 03:23:00,0.54755765
2023-06-16 03:24:00,0.5490843
2023-06-16 03:25:00,0.55056375
2023-06-16 03:26:00,0.55199593
2023-06-16 03:27:00,0.5533808
2023-06-16 03:28:00,0.5547181
2023-06-16 03:29:00,0.55600786
2023-06-16 03:30:00,0.55725
2023-06-16 03:31:00,0.5584444
2023-06-16 03:32:00,0.559591
2023-06-16 03:33:00,0.5606896
2023-06-16 03:34:00,0.56174034
2023-06-16 03:35:00,0.56274295
2023-06-16 03:36:00,0.5636975
2023-06-16 03:37:00,0.56460387
2023-06-16 03:38:00,0.56546193
2023-06-16 03:39:00,0.5662718
2023-06-16 03:40:00,0.5670333
2023-06-16 03:41:00,0.56774634
2023-06-16 03:42:00,0.56841093
2023-06-16 03:43:00,0.5690271
2023-06-16 03:44:00,0.5695947
2023-06-16 03:45:00,0.5701138
2023-06-16 03:46:00,0.5705842
2023-06-16 03:47:00,0.571006
2023-06-16 03:48:00,0.5713792
2023-06-16 03:49:00,0.57170373
2023-06-16 03:50:00,0.5719795
2023-06-16 03:51:00,0.5722067
2023-06-16 03:52:00,0.5723851
2023-06-16 03:53:00,0.5725148
2023-06-16 03:54:00,0.5725958
2023-06-16 03:55:00,0.5726281
2023-06-16 03:56:00,0.57261163
2023-06-16 03:57:00,0.5725465
2023-06-16 03:58:00,0.5724327
2023-06-16 03:59:00,0.57227015
2023-06-16 04:00:00,0.572059
2023-06-16 04:01:00,0.5717992
2023-06-16 04:02:00,0.57149076
2023-06-16 04:03:00,0.5711338
2023-06-16 04:04:00,0.5707283
2023-06-16 04:05:00,0.5702743
2023-06-16 04:06:00,0.5697718
2023-06-16 04:07:00,0.5692209
2023-06-16 04:08:00,0.56862164
2023-06-16 04:09:00,0.56797403
2023-06-16 04:10:00,0.56727815
2023-06-16 04:11:00,0.56653416
2023-06-16 04:12:00,0.56574196
2023-06-16 04:13:00,0.5649017
2023-06-16 04:14:00,0.5640134
2023-06-16 04:15:00,0.5630772
2023-06-16 04:16:00,0.56209314
2023-06-16 04:17:00,0.5610614
2023-06-16 04:18:00,0.5599819
2023-06-16 04:19:00,0.55885476
2023-06-16 04:20:00,0.5576802
2023-06-16 04:21:00,0.5564582
2023-06-16 04:22:00,0.55518883
2023-06-16 04:23:00,0.5538723
2023-06-16 04:24:00,0.55250865
2023-06-16 04:25:00,0.55109805
2023-06-16 04:26:00,0.54964054
2023-06-16 04:27:00,0.54813623
2023-06-16 04:28:00,0.5465853
2023-06-16 04:29:00,0.5449879
2023-06-16 04:30:00,0.54334414
2023-06-16 04:31:00,0.541654
2023-06-16 04:32:00,0.53991777
2023-06-16 04:33:00,0.5381356
2023-06-16 04:34:00,0.5363076
2023-06-16 04:35:00,0.53443384
2023-06-16 04:36:00,0.5325145
2023-06-16 04:37:00,0.5305498
2023-06-16 04:38:00,0.52853984
2023-06-16 04:39:00,0.52648485
2023-06-16 04:40:00,0.52438486
2023-06-16 04:41:00,0.5222401
2023-06-16 04:42:00,0.52005076
2023-06-16 04:43:00,0.517817
2023-06-16 04:44:00,0.51553905
2023-06-16 04:45:00,0.513217
2023-06-16 04:46:00,0.510851
2023-06-16 04:47:00,0.5084414
2023-06-16 04:48:00,0.5059882
2023-06-16 04:49:00,0.50349176
2023-06-16 04:50:00,0.5009521
2023-06-16 04:51:00,0.4983696
2023-06-16 04:52:00,0.49574432
2023-06-16 04:53:00,0.49307656
2023-06-16 04:54:00,0.49036643
2023-06-16 04:55:00,0.48761424
2023-06-16 04:56:00,0.4848202
2023-06-16 04:57:00,0.48198444
2023-06-16 04:58:00,0.47910726
2023-06-16 04:59:00,0.47618884
2023-06-16 05:00:00,0.47322944
2023-06-16 05:01:00,0.47022927
2023-06-16 05:02:00,0.46718857
2023-06-16 05:03:00,0.4641076
2023-06-16 05:04:00,0.46098652
2023-06-16 05:05:00,0.45782566
2023-06-16 05:06:00,0.45462525
2023-06-16 05:07:00,0.45138547
2023-06-16 05:08:00,0.44810665
2023-06-16 05:09:00,0.44478905
2023-06-16 05:10:00,0.44143286
2023-06-16 05:11:00,0.43803838
2023-06-16 05:12:00,0.43460587
2023-06-16 05:13:00,0.43113562
2023-06-16 05:14:00,0.42762786
2023-06-16 05:15:00,0.42408288
2023-06-16 05:16:00,0.42050093
2023-06-16 05:17:00,0.41688237
2023-06-16 05:18:00,0.41322738
2023-06-16 05:19:00,0.40953627
2023-06-16 05:20:00,0.40580937
2023-06-16 05:21:00,0.40204692
2023-06-16 05:22:00,0.39824924
2023-06-16 05:23:00,0.39441666
2023-06-16 05:24:00,0.3905494
2023-06-16 05:25:00,0.38664776
2023-06-16 05:26:00,0.3827121
2023-06-16 05:27:00,0.37874272
2023-06-16 05:28:00,0.3747399
2023-06-16 05:29:00,0.37070394
2023-06-16 05:30:00,0.36663517
2023-06-16 05:31:00,0.36253393
2023-06-16 05:32:00,0.3584005
2023-06-16 05:33:00,0.35423523
2023-06-16 05:34:00,0.3500384
2023-06-16 05:35:00,0.34581035
2023-06-16 05:36:00,0.34155148
2023-06-16 05:37:00,0.337262
2023-06-16 05:38:00,0.3329423
2023-06-16 05:39:00,0.32859275
2023-06-16 05:40:00,0.32421362
2023-06-16 05:41:00,0.31980532
2023-06-16 05:42:00,0.31536815
2023-06-16 05:43:00,0.31090245
2023-06-16 05:44:00,0.30640855
2023-06-16 05:45:00,0.30188683
2023-06-16 05:46:00,0.29733762
2023-06-16 05:47:00,0.2927613
2023-06-16 05:48:00,0.2881582
2023-06-16 05:49:00,0.2835287
2023-06-16 05:50:00,0.27887312
2023-06-16 05:51:00,0.27419186
2023-06-16 05:52:00,0.26948524
2023-06-16 05:53:00,0.26475367
2023-06-16 05:54:00,0.2599975
2023-06-16 05:55:00,0.25521705
2023-06-16 05:56:00,0.2504128
2023-06-16 05:57:00,0.24558501
2023-06-16 05:58:00,0.2407341
2023-06-16 05:59:00,0.23586047
2023-06-16 06:00:00,0.23096447
2023-06-16 06:01:00,0.22604647
2023-06-16 06:02:00,0.22110687
2023-06-16 06:03:00,0.21614605
2023-06-16 06:04:00,0.2111644
2023-06-16 06:05:00,0.20616227
2023-06-16 06:06:00,0.2011401
2023-06-16 06:07:00,0.19609825
2023-06-16 06:08:00,0.1910371
2023-06-16 06:09:00,0.18595707
2023-06-16 06:10:00,0.18085854
2023-06-16 06:11:00,0.1757419
2023-06-16 06:12:00,0.17060757
2023-06-16 06:13:00,0.16545591
2023-06-16 06:14:00,0.16028737
2023-06-16 06:15:00,0.15510228
2023-06-16 06:16:00,0.1499011
2023-06-16 06:17:00,0.14468423
2023-06-16 06:18:00,0.13945206
2023-06-16 06:19:00,0.13420498
2023-06-16 06:20:00,0.12894343
2023-06-16 06:21:00,0.12366781
2023-06-16 06:22:00,0.118378505
2023-06-16 06:23:00,0.11307594
2023-06-16 06:24:00,0.10776054
2023-06-16 06:25:00,0.10243272
2023-06-16 06:26:00,0.09709286
2023-06-16 06:27:00,0.09174141
2023-06-16 06:28:00,0.08637875
2023-06-16 06:29:00,0.08100534
2023-06-16 06:30:00,0.075621575
2023-06-16 06:31:00,0.07022786
2023-06-16 06:32:00,0.06482464
2023-06-16 06:33:00,0.05941231
2023-06-16 06:34:00,0.053991314
2023-06-16 06:35:00,0.04856206
2023-06-16 06:36:00,0.04312497
2023-06-16 06:37:00,0.03768047
2023-06-16 06:38:00,0.032228984
2023-06-16 06:39:00,0.026770934
2023-06-16 06:40:00,0.021306748
2023-06-16 06:41:00,0.015836846
2023-06-16 06:42:00,0.010361659
2023-06-16 06:43:00,0.00488161
2023-06-16 06:44:00,-0.0006028742
2023-06-16 06:45:00,-0.0060913656
2023-06-16 06:46:00,-0.011583438
2023-06-16 06:47:00,-0.017078662
2023-06-16 06:48:00,-0.022576613
2023-06-16 06:49:00,-0.02807686
2023-06-16 06:50:00,-0.03357897
2023-06-16 06:51:00,-0.039082523
2023-06-16 06:52:00,-0.044587083
2023-06-16 06:53:00,-0.050092224
2023-06-16 06:54:00,-0.055597514
2023-06-16 06:55:00,-0.06110253
2023-06-16 06:56:00,-0.066606835
2023-06-16 06:57:00,-0.072110005
2023-06-16 06:58:00,-0.07761161
2023-06-16 06:59:00,-0.08311121
2023-06-16 07:00:00,-0.08860839
2023-06-16 07:01:00,-0.09410272
2023-06-16 07:02:00,-0.09959375
2023-06-16 07:03:00,-0.10508108
2023-06-16 07:04:00,-0.11056427
2023-06-16 07:05:00,-0.11604288
2023-06-16 07:06:00,-0.121516496
2023-06-16 07:07:00,-0.12698469
2023-06-16 07:08:00,-0.13244702
2023-06-16 07:09:00,-0.13790306
2023-06-16 07:10:00,-0.14335239
2023-06-16 07:11:00,-0.14879459
2023-06-16 07:12:00,-0.15422924
2023-06-16 07:13:00,-0.15965588
2023-06-16 07:14:00,-0.16507412
2023-06-16 07:15:00,-0.17048353
2023-06-16 07:16:00,-0.17588365
2023-06-16 07:17:00,-0.18127412
2023-06-16 07:18:00,-0.18665445
2023-06-16 07:19:00,-0.19202428
2023-06-16 07:20:00,-0.19738314
2023-06-16 07:21:00,-0.20273061
2023-06-16 07:22:00,-0.20806633
2023-06-16 07:23:00,-0.21338981
2023-06-16 07:24:00,-0.21870066
2023-06-16 07:25:00,-0.22399847
2023-06-16 07:26:00,-0.22928281
2023-06-16 07:27:00,-0.23455328
2023-06-16 07:28:00,-0.23980945
2023-06-16 07:29:00,-0.2450509
2023-06-16 07:30:00,-0.25027725
2023-06-16 07:31:00,-0.25548807
2023-06-16 07:32:00,-0.26068294
2023-06-16 07:33:00,-0.26586145
2023-06-16 07:34:00,-0.2710232
2023-06-16 07:35:00,-0.27616778
2023-06-16 07:36:00,-0.2812948
2023-06-16 07:37:00,-0.28640383
2023-06-16 07:38:00,-0.2914945
2023-06-16 07:39:00,-0.29656637
2023-06-16 07:40:00,-0.30161905
2023-06-16 07:41:00,-0.30665216
2023-06-16 07:42:00,-0.3116653
2023-06-16 07:43:00,-0.31665802
2023-06-16 07:44:00,-0.32162997
2023-06-16 07:45:00,-0.32658082
2023-06-16 07:46:00,-0.33151004
2023-06-16 07:47:00,-0.33641732
2023-06-16 07:48:00,-0.3413023
2023-06-16 07:49:00,-0.34616452
2023-06-16 07:50:00,-0.35100362
2023-06-16 07:51:00,-0.35581926
2023-06-16 07:52:00,-0.36061096
2023-06-16 07:53:00,-0.36537847
2023-06-16 07:54:00,-0.37012127
2023-06-16 07:55:00,-0.3748391
2023-06-16 07:56:00,-0.3795315
2023-06-16 07:57:00,-0.38419816
2023-06-16 07:58:00,-0.38883868
2023-06-16 07:59:00,-0.39345267
2023-06-16 08:00:00,-0.39803982
2023-06-16 08:01:00,-0.40259972
2023-06-16 08:02:00,-0.407132
2023-06-16 08:03:00,-0.41163626
2023-06-16 08:04:00,-0.41611224
2023-06-16 08:05:00,-0.42055953
2023-06-16 08:06:00,-0.4249778
2023-06-16 08:07:00,-0.42936665
2023-06-16 08:08:00,-0.43372574
2023-06-16 08:09:00,-0.43805474
2023-06-16 08:10:00,-0.44235328
2023-06-16 08:11:00,-0.44662103
2023-06-16 08:12:00,-0.45085767
2023-06-16 08:13:00,-0.45506278
2023-06-16 08:14:00,-0.45923612
2023-06-16 08:15:00,-0.46337727
2023-06-16 08:16:00,-0.46748593
2023-06-16 08:17:00,-0.4715618
2023-06-16 08:18:00,-0.4756045
2023-06-16 08:19:00,-0.47961372
2023-06-16 08:20:00,-0.48358917
2023-06-16 08:21:00,-0.48753047
2023-06-16 08:22:00,-0.49143735
2023-06-16 08:23:00,-0.49530944
2023-06-16 08:24:00,-0.4991465
2023-06-16 08:25:00,-0.50294816
2023-06-16 08:26:00,-0.5067141
2023-06-16 08:27:00,-0.51044405
2023-06-16 08:28:00,-0.5141377
2023-06-16 08:29:00,-0.5177947
2023-06-16 08:30:00,-0.5214148
2023-06-16 08:31:00,-0.5249978
2023-06-16 08:32:00,-0.52854323
2023-06-16 08:33:00,-0.53205085
2023-06-16 08:34:00,-0.5355204
2023-06-16 08:35:00,-0.53895164
2023-06-16 08:36:00,-0.54234415
2023-06-16 08:37:00,-0.5456978
2023-06-16 08:38:00,-0.54901224
2023-06-16 08:39:00,-0.55228716
2023-06-16 08:40:00,-0.5555224
2023-06-16 08:41:00,-0.55871755
2023-06-16 08:42:00,-0.5618725
2023-06-16 08:43:00,-0.5649868
2023-06-16 08:44:00,-0.5680604
2023-06-16 08:45:00,-0.5710929
2023-06-16 08:46:00,-0.5740841
2023-06-16 08:47:00,-0.57703376
2023-06-16 08:48:00,-0.5799415
2023-06-16 08:49:00,-0.5828073
2023-06-16 08:50:00,-0.5856308
2023-06-16 08:51:00,-0.5884117
2023-06-16 08:52:00,-0.5911498
2023-06-16 08:53:00,-0.593845
2023-06-16 08:54:00,-0.5964969
2023-06-16 08:55:00,-0.59910536
2023-06-16 08:56:00,-0.6016701
2023-06-16 08:57:00,-0.604191
2023-06-16 08:58:00,-0.60666776
2023-06-16 08:59:00,-0.60910016
2023-06-16 09:00:00,-0.6114881
2023-06-16 09:01:00,-0.6138312
2023-06-16 09:02:00,-0.6161294
2023-06-16 09:03:00,-0.61838245
2023-06-16 09:04:00,-0.62059015
2023-06-16 09:05:00,-0.6227523
2023-06-16 09:06:00,-0.6248687
2023-06-16 09:07:00,-0.6269392
2023-06-16 09:08:00,-0.62896365
